,Name,Username,Profile ID,Date,Likes,Comment,User Verified,Thumbnail,Comment ID,Profile URL,Comment URL,Is_Toxic
29,sree_kancharana,,57698166667,3/24/2025 13:39,0,Paapam aa chinna pillalu yela video theesaaro yento,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/471326792_4120064844985714_6925274766473642694_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=6Ix_kNyV_bIQ7kNvgFoLtoA&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGjZzt8VdzbPSqwqE4dYPA3mXIJmOnpmMyL7eJOmLsE5g&oe=67E75A98&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/sree_kancharana,https://www.instagram.com/p/DHfABrTz7Y0/c/18064879015777517,no
30,prasanthbhogadi,,8227324591,3/24/2025 13:41,0,@_sekhar_ruttala,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/342921598_1163645127656037_3256185393215187246_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=ojOcHNoxqqQQ7kNvgEifq6u&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH4dw4rH6_-8khrFUhyk6goxtD5IO-TURdeEUh2xahrCw&oe=67E7412A&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/prasanthbhogadi,https://www.instagram.com/p/DHfABrTz7Y0/c/18082551475714368,no
31,saisanthosh156,,40363754911,3/24/2025 13:41,0,❌,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/471829767_917543833821048_7507985682557091_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=FAEqEOm9OdIQ7kNvgHDuA1W&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHHfqI7dplCH8sFGVJINjuHDhzKWsITgyn0zzlswIIxYg&oe=67E75E18&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/saisanthosh156,https://www.instagram.com/p/DHfABrTz7Y0/c/18002834414751694,no
32,gondeshihruday,,52698391867,3/24/2025 13:42,0,Gift 🎁🎁🎁🎁 badham palu glass,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/475973845_1659207498010156_4615390912135183529_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=QOiCxyq0CcAQ7kNvgGBm6yD&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEmt991BoAAecY7RWLpUODa20C9a4qLI-sLSqGXB9QhnQ&oe=67E75CCD&_nc_sid=0985b0,1.83E+16,https://www.instagram.com/gondeshihruday,https://www.instagram.com/p/DHfABrTz7Y0/c/18300763825241033,no
33,pothurajupanchala,,72502045930,3/24/2025 13:42,0,Erigina radd chusukuntunnadu,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/476109592_2454259521712056_2010036036294681393_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=J2H02C_qS1AQ7kNvgGGXv_H&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHSY81JhEUMWY5UoPhqSHiorKksx-e5KCIwcNYPuB2X7Q&oe=67E749BA&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/pothurajupanchala,https://www.instagram.com/p/DHfABrTz7Y0/c/18024733871647931,no
34,mr_narendr_56,,44527734928,3/24/2025 13:43,0,@teja_naidu__12 😂😂😂,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/482371445_1209307217469089_8218336273989678613_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=nMeQDD1snq8Q7kNvgHQ2j6M&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEFxo5ROboaG8vqGZ1TblKtQXmihXyNJd_lGRRrRj3aCg&oe=67E72E18&_nc_sid=0985b0,1.78E+16,https://www.instagram.com/mr_narendr_56,https://www.instagram.com/p/DHfABrTz7Y0/c/17847714387434492,no
35,apple_5____,,58352753327,3/24/2025 13:43,0,@habib.sk_1509 😂,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/483464762_1039504164891123_4790340308023466824_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=gDzEITI-f0oQ7kNvgH0CVF3&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFNx6P9DYrrBVz05eH_m0EnJd_f4VS-zGqqilwlEcmjcA&oe=67E7587D&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/apple_5____,https://www.instagram.com/p/DHfABrTz7Y0/c/18063622345798461,no
36,_yogya_7,,52566260347,3/24/2025 13:49,0,@rohan.rr_07,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/444488006_737991221589613_2099989061162931694_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=kWPaG9oHUB8Q7kNvgExkvHv&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYECCCmzOBKSNgwVxCW7Hj29Z97b_YIAV1mbQ5hocLS9rQ&oe=67E74BBA&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/_yogya_7,https://www.instagram.com/p/DHfABrTz7Y0/c/18041202011430895,no
37,mr_s_i_v_a__m24,,62908870211,3/24/2025 13:51,0,❌🙏🤣,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/482149908_1153110283034889_4353260784898474336_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=VX_z9LZlPe0Q7kNvgEIkgM9&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHsRnny-oMbeo4fg90y_VoqkriZmmimgADeCIdaNtTTOw&oe=67E73930&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/mr_s_i_v_a__m24,https://www.instagram.com/p/DHfABrTz7Y0/c/17906660928099717,no
38,telugu_dj_99,,58734884967,3/24/2025 13:53,0,Bro drayarlo jelagalu duri untai😂😂😂😂,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/374697813_752862859930516_5652922430000494688_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=pYgrT9l-5vUQ7kNvgFvry8l&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFEMZ4zWpiJ5czTExO94yDWpFsvJ9beEP5vhXV_olq8-A&oe=67E73763&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/telugu_dj_99,https://www.instagram.com/p/DHfABrTz7Y0/c/17954870165791383,yes
39,love_fav_madhu,,64780663099,3/24/2025 13:56,0,@manoj_nslover nuvu velli chudupo ra,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/482997884_518955907545656_1455632889984037566_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=VknuPoFNZLkQ7kNvgECDrj_&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEYAT52xeOS2pDyC_Wl8MIE9L1TyNKhn1vfWlmaP-8LQA&oe=67E75D81&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/love_fav_madhu,https://www.instagram.com/p/DHfABrTz7Y0/c/18064272424941291,no
40,lmtd._panduu,,67303182476,3/24/2025 13:57,0,M undhi akda na lowda okatee laguthunav 😒,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/485458973_1276256826812899_4376960413640968179_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=Q6qrzVLse70Q7kNvgHxMyKn&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGCgolWgX12HkhA4MH9_djBA7dHaxXu6kUr5DGx_19C2w&oe=67E76227&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/lmtd._panduu,https://www.instagram.com/p/DHfABrTz7Y0/c/18135450175402139,yes
41,mr___tyson________,,51000151262,3/24/2025 13:59,0,😂😂😂😂😂😂😂😂🙏🙏🙏,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/474678890_473410185808949_1330179010172202444_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=VbjlBQ6RNTQQ7kNvgGW6xKG&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFr--0Nf2phi9hTW1T56y3H31PHCPRcoDq7hcYlfo4LTw&oe=67E74877&_nc_sid=0985b0,1.84E+16,https://www.instagram.com/mr___tyson________,https://www.instagram.com/p/DHfABrTz7Y0/c/18379546492187134,no
42,charanpotharla,,7613163706,3/24/2025 14:00,0,Rey sonti…Chinna pillaltho video teepisthunnav Buddhi ledentra… shadows lo rendu pilakalu..gamaninchara,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/261906486_587638612492193_6508353856178413119_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=hq6XVugs7TsQ7kNvgGCId6n&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFIVJi7HUAHxexy43t-RRhpdOJ29v3296iU5X6rLv6NrA&oe=67E734D6&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/charanpotharla,https://www.instagram.com/p/DHfABrTz7Y0/c/18071310733889578,no
43,mr_sweety_lover_184,,61574667633,3/24/2025 14:00,0,K*j* na kodukala vunade vedu😂😂😂,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/484810838_642061461945713_4661312258432842243_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=r6GXTQZWfQ0Q7kNvgHF459r&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFAgppjkYS5Is50lgo7PxxC8MYiWTi8UP0_rzfTdNxrig&oe=67E743E9&_nc_sid=0985b0,1.82E+16,https://www.instagram.com/mr_sweety_lover_184,https://www.instagram.com/p/DHfABrTz7Y0/c/18157388842359135,yes
44,sk__failure__boy__15,,55022892195,3/24/2025 14:00,0,@revanth2007______ 😂😂,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/481050921_1664611847496534_7329730538683776498_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=FPMIberff3UQ7kNvgFiTXXU&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFYJlakRrHVpJwMbXEqnoro5NHtczq4Uy0eTjnzkNIhFw&oe=67E7344D&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/sk__failure__boy__15,https://www.instagram.com/p/DHfABrTz7Y0/c/17997776174769291,no
45,kritishetty599,,70103179603,3/24/2025 14:02,0,@ramaraju_illa_since_1999 🤣🤣,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/476667332_600846155913422_9017474005481619023_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=E3JPAFXC9uoQ7kNvgGqTE_f&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEY1IyuXiZ99GTGl-zaGfUIXo5cvGXe8JwrMAvuh8PK0Q&oe=67E745C4&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/kritishetty599,https://www.instagram.com/p/DHfABrTz7Y0/c/18126702163420852,no
46,dj_shankar_sonu,,49628007370,3/24/2025 14:02,0,Bro okkasari tisi chupi ada em undho chudam 😆,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/482144846_1114790893663201_4348758921280462810_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=o13gtAYUXuMQ7kNvgFFF174&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH9YncLmB4YLG2TGlTySpVHFzbY4-cCp78UJAcOLA6QAw&oe=67E737EA&_nc_sid=0985b0,1.82E+16,https://www.instagram.com/dj_shankar_sonu,https://www.instagram.com/p/DHfABrTz7Y0/c/18176527027316292,yes
47,mr_kanna_____033,,54612882161,3/24/2025 14:04,0,Rey lage lage pant potudi raa,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/481609306_1730296267893094_7994333547316513243_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEeb4aPNg7oYq1AqpY1y_WfSHecSQ70fic0tiryxqwFqT7NLJ7TVwLli2Esn7OUz-A&_nc_ohc=TVWS8PWulcAQ7kNvgF45y6S&_nc_gid=QbRXWzVa3NIwAhjWjTJzDw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHHhfvqhXkjEGp6i_mRNEAsu6sVfdUZS2lt3velLoI_ww&oe=67E763AE&_nc_sid=0985b0,1.85E+16,https://www.instagram.com/mr_kanna_____033,https://www.instagram.com/p/DHfABrTz7Y0/c/18494426395041874,no
48,lovely_.madan_,,8759764525,3/24/2025 14:09,0,@babu_malli__0411 😂😂😂,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/462942071_1582290818990927_2029348340572532508_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=gMIq9y1zjC4Q7kNvgHX_fX0&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGkcvTWrVJBRNlDEAfHTtcNnzZos0vciApvtZgJXjNuGA&oe=67E7420F&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/lovely_.madan_,https://www.instagram.com/p/DHfABrTz7Y0/c/18025847789390710,no
49,shanker_mudhiraj_008,,8202980973,3/24/2025 14:10,0,ఆ రేకు గుదలో నుకోర,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/463098256_1229553121713872_4144833184807461347_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=ntsHADwMay4Q7kNvgFsD-Ad&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFgW0UeWApnW_N4P24uF5vyLCVQYBzaKYa6LGSWE8m-WQ&oe=67E7591B&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/shanker_mudhiraj_008,https://www.instagram.com/p/DHfABrTz7Y0/c/18093529594556072,yes
50,_._sai_._x07,,51137358343,3/24/2025 14:10,0,Nee sulli Nvv chusukunte em vachedi ra nadhi chudu vache,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/482986512_507703402380748_2133868639755102910_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=ApHXWMfDsDoQ7kNvgHav83u&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGsTZDJY--uPOF02aIIRkUAvjrLIQL9hvV7IU6hOLofnA&oe=67E73181&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/_._sai_._x07,https://www.instagram.com/p/DHfABrTz7Y0/c/18111835858480358,yes
51,_pra.boss,,45427671502,3/24/2025 14:10,0,Orey papishtoda naa day ni reel tho start ayindhi kadha rah 😢,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/467547020_2520008741522577_632833000694284310_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=2Kx3at_iK-oQ7kNvgHjxBVf&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFLHKc9RDjncx17b9JUHBsXUl4EuPLbANgoWgpaamM2AQ&oe=67E73A4C&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/_pra.boss,https://www.instagram.com/p/DHfABrTz7Y0/c/18103921840445576,yes
52,bharath_chinna143,,33844036939,3/24/2025 14:12,0,Ne teda gudha lo ma thata cheppu petta,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/334445695_149924931307419_4167660581041938597_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=HcH1CI5G7EQQ7kNvgEfLa5d&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGyMJhKRRz5_u8HuUtM5cDOAyIvpE0eACUckfx_1GLT8w&oe=67E74613&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/bharath_chinna143,https://www.instagram.com/p/DHfABrTz7Y0/c/18064997911784706,yes
53,suma.lav,,69465896550,3/24/2025 14:15,0,Edi ma karma surprise😂,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/475426955_1671367976784214_5363691828186842138_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=Mm9tVUTtdfoQ7kNvgEnbadT&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEozS65PIY94sfHun--3NUDbndw_e-2f4RsestCZbKbnw&oe=67E73846&_nc_sid=0985b0,1.82E+16,https://www.instagram.com/suma.lav,https://www.instagram.com/p/DHfABrTz7Y0/c/18157879555352155,no
54,call__me___rowdy___boys___143,,68774270219,3/24/2025 14:16,0,నీకు లేదని ఎప్పుడు  తెలుసుర చెక్క ఎందుకు చూపిస్తున్నావ్ 😂😂,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/469185034_1305731000449713_6087482428031151505_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=0J10AwEK9rUQ7kNvgHL7D0o&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFzIaXZfTQy6eMSOt_5zrkd1DHGibnUJP9noz-uOPuIjA&oe=67E74AA6&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/call__me___rowdy___boys___143,https://www.instagram.com/p/DHfABrTz7Y0/c/18059105989874450,yes
55,gowtham__ktm__rider,,59594556040,3/24/2025 14:17,0,Fant ippedengu saripode,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/475955127_597779176486564_2889377715906415311_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=2evqcwExcKIQ7kNvgEs4Z5-&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHE3K1frI_4mwdJyIkyvar-t1lrtZsQ1x9FPVfdN8MPNA&oe=67E73DB7&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/gowtham__ktm__rider,https://www.instagram.com/p/DHfABrTz7Y0/c/17907643470099714,yes
56,venky_and_me,,47344435649,3/24/2025 14:20,0,ఇలాంటి వీడియోలు చూస్తుంటే ఇంస్టాగ్రామ్ డిలీట్ చేయాలనిపిస్తుంది కానీ ఒక్కటైనా మంచి వీడియో రాకపోతే అని ఒక చిన్న ఆశతోనే చూస్తున్న,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/479732033_553257991072388_8986318145796376545_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=_4BpZ5Mh9iIQ7kNvgEnSLWo&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHZ_N2z_Q77J7ZmRmUqcXKB9Sdev7MAfS7CmFOSBFoOsg&oe=67E74430&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/venky_and_me,https://www.instagram.com/p/DHfABrTz7Y0/c/18035846519285863,no
57,_tiger__billa_,,57196605869,3/24/2025 14:20,0,Pichi pukuna madda,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/484648256_1727439531318591_8573291830296394688_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=6rIlA_vYEScQ7kNvgEYZwy0&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEGfzNpm4oXfVGYHmJHMqVcnBu1bYI2eKAomjac_1Jf6w&oe=67E7425B&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/_tiger__billa_,https://www.instagram.com/p/DHfABrTz7Y0/c/17875544271295451,yes
58,vanigeetha21,,59642693708,3/24/2025 14:21,0,ఛీ 🙏🙏🙏,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/474752820_1123527379473920_6671885644686016642_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHZCOz1_hITqvv00-VocORsDdAGQZPlSAaYKE-1WLlqy5DgyP3BcnMvCKHUyN1Dn5U&_nc_ohc=H_OvgsRo6tIQ7kNvgFSqy8y&_nc_gid=jCUw_AMLKgkmxMojc3R2_A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYF3P01A4YNPgKDplXHTksGxSHFhHrxWtzjc_1IXEE3iDA&oe=67E73CE2&_nc_sid=0985b0,1.78E+16,https://www.instagram.com/vanigeetha21,https://www.instagram.com/p/DHfABrTz7Y0/c/17844224295446459,yes
